date,home_team,away_team,home_score,away_score,tournament,year,label
2015-03-27,Curaçao,Montserrat,2.0,1.0,FIFA World Cup qualification,2015,1
2015-06-10,Antigua and Barbuda,Saint Lucia,1.0,3.0,FIFA World Cup qualification,2015,0
2015-06-11,Guam,Turkmenistan,1.0,0.0,FIFA World Cup qualification,2015,1
2015-06-11,India,Oman,1.0,2.0,FIFA World Cup qualification,2015,0
2015-06-11,Lebanon,Kuwait,0.0,1.0,FIFA World Cup qualification,2015,0
2015-06-11,Philippines,Bahrain,2.0,1.0,FIFA World Cup qualification,2015,1
2015-06-11,Saudi Arabia,Palestine,3.0,2.0,FIFA World Cup qualification,2015,1
2015-06-14,Antigua and Barbuda,Saint Lucia,4.0,1.0,FIFA World Cup qualification,2015,1
2015-06-15,Bermuda,Guatemala,0.0,1.0,FIFA World Cup qualification,2015,0
2015-06-16,Guam,India,2.0,1.0,FIFA World Cup qualification,2015,1
2015-06-16,North Korea,Uzbekistan,4.0,2.0,FIFA World Cup qualification,2015,1
2015-06-16,Kyrgyzstan,Australia,1.0,2.0,FIFA World Cup qualification,2015,0
2015-09-03,Bahrain,North Korea,0.0,1.0,FIFA World Cup qualification,2015,0
2015-09-03,Iran,Guam,6.0,0.0,FIFA World Cup qualification,2015,1
2015-09-03,Japan,Cambodia,3.0,0.0,FIFA World Cup qualification,2015,1
2015-09-03,Oman,Turkmenistan,3.0,1.0,FIFA World Cup qualification,2015,1
2015-09-04,Grenada,Haiti,1.0,3.0,FIFA World Cup qualification,2015,0
2015-09-04,Antigua and Barbuda,Guatemala,1.0,0.0,FIFA World Cup qualification,2015,1
2015-09-08,Cambodia,Syria,0.0,6.0,FIFA World Cup qualification,2015,0
2015-09-08,India,Iran,0.0,3.0,FIFA World Cup qualification,2015,0
2015-09-08,Lebanon,South Korea,0.0,3.0,FIFA World Cup qualification,2015,0
2015-09-08,Philippines,Uzbekistan,1.0,5.0,FIFA World Cup qualification,2015,0
2015-09-08,Guatemala,Antigua and Barbuda,2.0,0.0,FIFA World Cup qualification,2015,1
2015-09-08,Haiti,Grenada,3.0,0.0,FIFA World Cup qualification,2015,1
2015-10-08,Argentina,Ecuador,0.0,2.0,FIFA World Cup qualification,2015,0
2015-10-08,Bahrain,Uzbekistan,0.0,4.0,FIFA World Cup qualification,2015,0
2015-10-08,Bolivia,Uruguay,0.0,2.0,FIFA World Cup qualification,2015,0
2015-10-08,Chile,Brazil,2.0,0.0,FIFA World Cup qualification,2015,1
2015-10-08,Colombia,Peru,2.0,0.0,FIFA World Cup qualification,2015,1
2015-10-08,Jordan,Australia,2.0,0.0,FIFA World Cup qualification,2015,1
2015-10-08,Kuwait,South Korea,0.0,1.0,FIFA World Cup qualification,2015,0
2015-10-08,Syria,Japan,0.0,3.0,FIFA World Cup qualification,2015,0
2015-10-08,Turkmenistan,India,2.0,1.0,FIFA World Cup qualification,2015,1
2015-10-08,Venezuela,Paraguay,0.0,1.0,FIFA World Cup qualification,2015,0
2015-10-10,Madagascar,Central African Republic,3.0,0.0,FIFA World Cup qualification,2015,1
2015-10-13,Bahrain,Philippines,2.0,0.0,FIFA World Cup qualification,2015,1
2015-10-13,Brazil,Venezuela,3.0,1.0,FIFA World Cup qualification,2015,1
2015-10-13,Ecuador,Bolivia,2.0,0.0,FIFA World Cup qualification,2015,1
2015-10-13,Guinea-Bissau,Liberia,1.0,3.0,FIFA World Cup qualification,2015,0
2015-10-13,Oman,India,3.0,0.0,FIFA World Cup qualification,2015,1
2015-10-13,Peru,Chile,3.0,4.0,FIFA World Cup qualification,2015,0
2015-10-13,Turkmenistan,Guam,1.0,0.0,FIFA World Cup qualification,2015,1
2015-10-13,Uruguay,Colombia,3.0,0.0,FIFA World Cup qualification,2015,1
2015-11-11,Mozambique,Gabon,1.0,0.0,FIFA World Cup qualification,2015,1
2015-11-11,Sudan,Zambia,0.0,1.0,FIFA World Cup qualification,2015,0
2015-11-12,Australia,Kyrgyzstan,3.0,0.0,FIFA World Cup qualification,2015,1
2015-11-12,Benin,Burkina Faso,2.0,1.0,FIFA World Cup qualification,2015,1
2015-11-12,Bolivia,Venezuela,4.0,2.0,FIFA World Cup qualification,2015,1
2015-11-12,Burundi,DR Congo,2.0,3.0,FIFA World Cup qualification,2015,0
2015-11-12,Ecuador,Uruguay,2.0,1.0,FIFA World Cup qualification,2015,1
2015-11-12,India,Guam,1.0,0.0,FIFA World Cup qualification,2015,1
2015-11-12,Iran,Turkmenistan,3.0,1.0,FIFA World Cup qualification,2015,1
2015-11-12,Morocco,Equatorial Guinea,2.0,0.0,FIFA World Cup qualification,2015,1
2015-11-12,Togo,Uganda,0.0,1.0,FIFA World Cup qualification,2015,0
2015-11-12,Uzbekistan,North Korea,3.0,1.0,FIFA World Cup qualification,2015,1
2015-11-13,Angola,South Africa,1.0,3.0,FIFA World Cup qualification,2015,0
2015-11-13,Costa Rica,Haiti,1.0,0.0,FIFA World Cup qualification,2015,1
2015-11-13,Kenya,Cape Verde,1.0,0.0,FIFA World Cup qualification,2015,1
2015-11-13,Liberia,Ivory Coast,0.0,1.0,FIFA World Cup qualification,2015,0
2015-11-13,Mauritania,Tunisia,1.0,2.0,FIFA World Cup qualification,2015,0
2015-11-13,Niger,Cameroon,0.0,3.0,FIFA World Cup qualification,2015,0
2015-11-13,Peru,Paraguay,1.0,0.0,FIFA World Cup qualification,2015,1
2015-11-13,Canada,Honduras,1.0,0.0,FIFA World Cup qualification,2015,1
2015-11-13,Guatemala,Trinidad and Tobago,1.0,2.0,FIFA World Cup qualification,2015,0
2015-11-13,Jamaica,Panama,0.0,2.0,FIFA World Cup qualification,2015,0
2015-11-14,Gabon,Mozambique,1.0,0.0,FIFA World Cup qualification,2015,1
2015-11-15,DR Congo,Burundi,3.0,0.0,FIFA World Cup qualification,2015,1
2015-11-15,Equatorial Guinea,Morocco,1.0,0.0,FIFA World Cup qualification,2015,1
2015-11-15,Uganda,Togo,3.0,0.0,FIFA World Cup qualification,2015,1
2015-11-15,Zambia,Sudan,2.0,0.0,FIFA World Cup qualification,2015,1
2015-11-17,Brazil,Peru,3.0,0.0,FIFA World Cup qualification,2015,1
2015-11-17,Burkina Faso,Benin,2.0,0.0,FIFA World Cup qualification,2015,1
2015-11-17,Cambodia,Japan,0.0,2.0,FIFA World Cup qualification,2015,0
2015-11-17,Cape Verde,Kenya,2.0,0.0,FIFA World Cup qualification,2015,1
2015-11-17,Colombia,Argentina,0.0,1.0,FIFA World Cup qualification,2015,0
2015-11-17,Ghana,Comoros,2.0,0.0,FIFA World Cup qualification,2015,1
2015-11-17,Guam,Iran,0.0,6.0,FIFA World Cup qualification,2015,0
2015-11-17,Honduras,Mexico,0.0,2.0,FIFA World Cup qualification,2015,0
2015-11-17,Ivory Coast,Liberia,3.0,0.0,FIFA World Cup qualification,2015,1
2015-11-17,North Korea,Bahrain,2.0,0.0,FIFA World Cup qualification,2015,1
2015-11-17,Kyrgyzstan,Jordan,1.0,0.0,FIFA World Cup qualification,2015,1
2015-11-17,Paraguay,Bolivia,2.0,1.0,FIFA World Cup qualification,2015,1
2015-11-17,Senegal,Madagascar,3.0,0.0,FIFA World Cup qualification,2015,1
2015-11-17,South Africa,Angola,1.0,0.0,FIFA World Cup qualification,2015,1
2015-11-17,Tunisia,Mauritania,2.0,1.0,FIFA World Cup qualification,2015,1
2015-11-17,Turkmenistan,Oman,2.0,1.0,FIFA World Cup qualification,2015,1
2015-11-17,Uruguay,Chile,3.0,0.0,FIFA World Cup qualification,2015,1
2015-11-17,Venezuela,Ecuador,1.0,3.0,FIFA World Cup qualification,2015,0
2015-11-17,Haiti,Jamaica,0.0,1.0,FIFA World Cup qualification,2015,0
2015-11-17,Panama,Costa Rica,1.0,2.0,FIFA World Cup qualification,2015,0
2016-03-24,Bolivia,Colombia,2.0,3.0,FIFA World Cup qualification,2016,0
2016-03-24,Chile,Argentina,1.0,2.0,FIFA World Cup qualification,2016,0
2016-03-24,Iran,India,4.0,0.0,FIFA World Cup qualification,2016,1
2016-03-24,South Korea,Lebanon,1.0,0.0,FIFA World Cup qualification,2016,1
2016-03-24,Oman,Guam,1.0,0.0,FIFA World Cup qualification,2016,1
2016-03-24,Uzbekistan,Philippines,1.0,0.0,FIFA World Cup qualification,2016,1
2016-03-25,Canada,Mexico,0.0,3.0,FIFA World Cup qualification,2016,0
2016-03-25,Guatemala,United States,2.0,0.0,FIFA World Cup qualification,2016,1
2016-03-29,Argentina,Bolivia,2.0,0.0,FIFA World Cup qualification,2016,1
2016-03-29,Australia,Jordan,5.0,1.0,FIFA World Cup qualification,2016,1
2016-03-29,Colombia,Ecuador,3.0,1.0,FIFA World Cup qualification,2016,1
2016-03-29,Costa Rica,Jamaica,3.0,0.0,FIFA World Cup qualification,2016,1
2016-03-29,Honduras,El Salvador,2.0,0.0,FIFA World Cup qualification,2016,1
2016-03-29,Iran,Oman,2.0,0.0,FIFA World Cup qualification,2016,1
2016-03-29,Japan,Syria,5.0,0.0,FIFA World Cup qualification,2016,1
2016-03-29,Mexico,Canada,2.0,0.0,FIFA World Cup qualification,2016,1
2016-03-29,Panama,Haiti,1.0,0.0,FIFA World Cup qualification,2016,1
2016-03-29,Uruguay,Peru,1.0,0.0,FIFA World Cup qualification,2016,1
2016-03-29,United States,Guatemala,4.0,0.0,FIFA World Cup qualification,2016,1
2016-03-29,Uzbekistan,Bahrain,1.0,0.0,FIFA World Cup qualification,2016,1
2016-03-29,Venezuela,Chile,1.0,4.0,FIFA World Cup qualification,2016,0
2016-09-01,Argentina,Uruguay,1.0,0.0,FIFA World Cup qualification,2016,1
2016-09-01,Australia,Iraq,2.0,0.0,FIFA World Cup qualification,2016,1
2016-09-01,Bolivia,Peru,0.0,3.0,FIFA World Cup qualification,2016,0
2016-09-01,Colombia,Venezuela,2.0,0.0,FIFA World Cup qualification,2016,1
2016-09-01,Ecuador,Brazil,0.0,3.0,FIFA World Cup qualification,2016,0
2016-09-01,South Korea,China,3.0,2.0,FIFA World Cup qualification,2016,1
2016-09-01,Paraguay,Chile,2.0,1.0,FIFA World Cup qualification,2016,1
2016-09-01,Uzbekistan,Syria,1.0,0.0,FIFA World Cup qualification,2016,1
2016-09-02,El Salvador,Mexico,1.0,3.0,FIFA World Cup qualification,2016,0
2016-09-02,Haiti,Costa Rica,0.0,1.0,FIFA World Cup qualification,2016,0
2016-09-02,Honduras,Canada,2.0,1.0,FIFA World Cup qualification,2016,1
2016-09-02,Panama,Jamaica,2.0,0.0,FIFA World Cup qualification,2016,1
2016-09-04,Denmark,Armenia,1.0,0.0,FIFA World Cup qualification,2016,1
2016-09-04,Malta,Scotland,1.0,5.0,FIFA World Cup qualification,2016,0
2016-09-04,Norway,Germany,0.0,3.0,FIFA World Cup qualification,2016,0
2016-09-04,Slovakia,England,0.0,1.0,FIFA World Cup qualification,2016,0
2016-09-05,Albania,North Macedonia,2.0,1.0,FIFA World Cup qualification,2016,1
2016-09-05,Georgia,Austria,1.0,2.0,FIFA World Cup qualification,2016,0
2016-09-05,Israel,Italy,1.0,3.0,FIFA World Cup qualification,2016,0
2016-09-05,Spain,Liechtenstein,8.0,0.0,FIFA World Cup qualification,2016,1
2016-09-05,Wales,Moldova,4.0,0.0,FIFA World Cup qualification,2016,1
2016-09-06,Bosnia and Herzegovina,Estonia,5.0,0.0,FIFA World Cup qualification,2016,1
2016-09-06,Brazil,Colombia,2.0,1.0,FIFA World Cup qualification,2016,1
2016-09-06,Bulgaria,Luxembourg,4.0,3.0,FIFA World Cup qualification,2016,1
2016-09-06,Canada,El Salvador,3.0,1.0,FIFA World Cup qualification,2016,1
2016-09-06,Chile,Bolivia,3.0,0.0,FIFA World Cup qualification,2016,1
2016-09-06,Costa Rica,Panama,3.0,1.0,FIFA World Cup qualification,2016,1
2016-09-06,Cyprus,Belgium,0.0,3.0,FIFA World Cup qualification,2016,0
2016-09-06,Gibraltar,Greece,1.0,4.0,FIFA World Cup qualification,2016,0
2016-09-06,Iraq,Saudi Arabia,1.0,2.0,FIFA World Cup qualification,2016,0
2016-09-06,Jamaica,Haiti,0.0,2.0,FIFA World Cup qualification,2016,0
2016-09-06,Peru,Ecuador,2.0,1.0,FIFA World Cup qualification,2016,1
2016-09-06,Switzerland,Portugal,2.0,0.0,FIFA World Cup qualification,2016,1
2016-09-06,Uruguay,Paraguay,4.0,0.0,FIFA World Cup qualification,2016,1
2016-09-06,United States,Trinidad and Tobago,4.0,0.0,FIFA World Cup qualification,2016,1
2016-10-06,Brazil,Bolivia,5.0,0.0,FIFA World Cup qualification,2016,1
2016-10-06,China,Syria,0.0,1.0,FIFA World Cup qualification,2016,0
2016-10-06,Ecuador,Chile,3.0,0.0,FIFA World Cup qualification,2016,1
2016-10-06,Iceland,Finland,3.0,2.0,FIFA World Cup qualification,2016,1
2016-10-06,Republic of Ireland,Georgia,1.0,0.0,FIFA World Cup qualification,2016,1
2016-10-06,Japan,Iraq,2.0,1.0,FIFA World Cup qualification,2016,1
2016-10-06,Kosovo,Croatia,0.0,6.0,FIFA World Cup qualification,2016,0
2016-10-06,Liechtenstein,Albania,0.0,2.0,FIFA World Cup qualification,2016,0
2016-10-06,North Macedonia,Israel,1.0,2.0,FIFA World Cup qualification,2016,0
2016-10-06,Moldova,Serbia,0.0,3.0,FIFA World Cup qualification,2016,0
2016-10-06,Paraguay,Colombia,0.0,1.0,FIFA World Cup qualification,2016,0
2016-10-06,Uruguay,Venezuela,3.0,0.0,FIFA World Cup qualification,2016,1
2016-10-06,Uzbekistan,Iran,0.0,1.0,FIFA World Cup qualification,2016,0
2016-10-07,Belgium,Bosnia and Herzegovina,4.0,0.0,FIFA World Cup qualification,2016,1
2016-10-07,Estonia,Gibraltar,4.0,0.0,FIFA World Cup qualification,2016,1
2016-10-07,France,Bulgaria,4.0,1.0,FIFA World Cup qualification,2016,1
2016-10-07,Greece,Cyprus,2.0,0.0,FIFA World Cup qualification,2016,1
2016-10-07,Hungary,Switzerland,2.0,3.0,FIFA World Cup qualification,2016,0
2016-10-07,Latvia,Faroe Islands,0.0,2.0,FIFA World Cup qualification,2016,0
2016-10-07,Luxembourg,Sweden,0.0,1.0,FIFA World Cup qualification,2016,0
2016-10-07,Netherlands,Belarus,4.0,1.0,FIFA World Cup qualification,2016,1
2016-10-08,Armenia,Romania,0.0,5.0,FIFA World Cup qualification,2016,0
2016-10-08,Azerbaijan,Norway,1.0,0.0,FIFA World Cup qualification,2016,1
2016-10-08,DR Congo,Libya,4.0,0.0,FIFA World Cup qualification,2016,1
2016-10-08,England,Malta,2.0,0.0,FIFA World Cup qualification,2016,1
2016-10-08,Germany,Czech Republic,3.0,0.0,FIFA World Cup qualification,2016,1
2016-10-08,Ivory Coast,Mali,3.0,1.0,FIFA World Cup qualification,2016,1
2016-10-08,Montenegro,Kazakhstan,5.0,0.0,FIFA World Cup qualification,2016,1
2016-10-08,Poland,Denmark,3.0,2.0,FIFA World Cup qualification,2016,1
2016-10-08,Senegal,Cape Verde,2.0,0.0,FIFA World Cup qualification,2016,1
2016-10-08,Slovenia,Slovakia,1.0,0.0,FIFA World Cup qualification,2016,1
2016-10-09,Albania,Spain,0.0,2.0,FIFA World Cup qualification,2016,0
2016-10-09,Congo,Egypt,1.0,2.0,FIFA World Cup qualification,2016,0
2016-10-09,Finland,Croatia,0.0,1.0,FIFA World Cup qualification,2016,0
2016-10-09,Iceland,Turkey,2.0,0.0,FIFA World Cup qualification,2016,1
2016-10-09,Israel,Liechtenstein,2.0,1.0,FIFA World Cup qualification,2016,1
2016-10-09,North Macedonia,Italy,2.0,3.0,FIFA World Cup qualification,2016,0
2016-10-09,Moldova,Republic of Ireland,1.0,3.0,FIFA World Cup qualification,2016,0
2016-10-09,Serbia,Austria,3.0,2.0,FIFA World Cup qualification,2016,1
2016-10-09,Tunisia,Guinea,2.0,0.0,FIFA World Cup qualification,2016,1
2016-10-09,Ukraine,Kosovo,3.0,0.0,FIFA World Cup qualification,2016,1
2016-10-09,Zambia,Nigeria,1.0,2.0,FIFA World Cup qualification,2016,0
2016-10-10,Bosnia and Herzegovina,Cyprus,2.0,0.0,FIFA World Cup qualification,2016,1
2016-10-10,Estonia,Greece,0.0,2.0,FIFA World Cup qualification,2016,0
2016-10-10,Faroe Islands,Portugal,0.0,6.0,FIFA World Cup qualification,2016,0
2016-10-10,Gibraltar,Belgium,0.0,6.0,FIFA World Cup qualification,2016,0
2016-10-10,Latvia,Hungary,0.0,2.0,FIFA World Cup qualification,2016,0
2016-10-10,Netherlands,France,0.0,1.0,FIFA World Cup qualification,2016,0
2016-10-10,Sweden,Bulgaria,3.0,0.0,FIFA World Cup qualification,2016,1
2016-10-11,Argentina,Paraguay,0.0,1.0,FIFA World Cup qualification,2016,0
2016-10-11,Chile,Peru,2.0,1.0,FIFA World Cup qualification,2016,1
2016-10-11,Denmark,Montenegro,0.0,1.0,FIFA World Cup qualification,2016,0
2016-10-11,Germany,Northern Ireland,2.0,0.0,FIFA World Cup qualification,2016,1
2016-10-11,Iran,South Korea,1.0,0.0,FIFA World Cup qualification,2016,1
2016-10-11,Lithuania,Malta,2.0,0.0,FIFA World Cup qualification,2016,1
2016-10-11,Poland,Armenia,2.0,1.0,FIFA World Cup qualification,2016,1
2016-10-11,Slovakia,Scotland,3.0,0.0,FIFA World Cup qualification,2016,1
2016-10-11,Uzbekistan,China,2.0,0.0,FIFA World Cup qualification,2016,1
2016-10-11,Venezuela,Brazil,0.0,2.0,FIFA World Cup qualification,2016,0
2016-11-10,Brazil,Argentina,3.0,0.0,FIFA World Cup qualification,2016,1
2016-11-10,Paraguay,Peru,1.0,4.0,FIFA World Cup qualification,2016,0
2016-11-10,Uruguay,Ecuador,2.0,1.0,FIFA World Cup qualification,2016,1
2016-11-10,Venezuela,Bolivia,5.0,0.0,FIFA World Cup qualification,2016,1
2016-11-11,Armenia,Montenegro,3.0,2.0,FIFA World Cup qualification,2016,1
2016-11-11,Czech Republic,Norway,2.0,1.0,FIFA World Cup qualification,2016,1
2016-11-11,Denmark,Kazakhstan,4.0,1.0,FIFA World Cup qualification,2016,1
2016-11-11,England,Scotland,3.0,0.0,FIFA World Cup qualification,2016,1
2016-11-11,France,Sweden,2.0,1.0,FIFA World Cup qualification,2016,1
2016-11-11,Honduras,Panama,0.0,1.0,FIFA World Cup qualification,2016,0
2016-11-11,Libya,Tunisia,0.0,1.0,FIFA World Cup qualification,2016,0
2016-11-11,Malta,Slovenia,0.0,1.0,FIFA World Cup qualification,2016,0
2016-11-11,Northern Ireland,Azerbaijan,4.0,0.0,FIFA World Cup qualification,2016,1
2016-11-11,Romania,Poland,0.0,3.0,FIFA World Cup qualification,2016,0
2016-11-11,Slovakia,Lithuania,4.0,0.0,FIFA World Cup qualification,2016,1
2016-11-11,Trinidad and Tobago,Costa Rica,0.0,2.0,FIFA World Cup qualification,2016,0
2016-11-11,United States,Mexico,1.0,2.0,FIFA World Cup qualification,2016,0
2016-11-12,Albania,Israel,0.0,3.0,FIFA World Cup qualification,2016,0
2016-11-12,Austria,Republic of Ireland,0.0,1.0,FIFA World Cup qualification,2016,0
2016-11-12,Cape Verde,Burkina Faso,0.0,2.0,FIFA World Cup qualification,2016,0
2016-11-12,Croatia,Iceland,2.0,0.0,FIFA World Cup qualification,2016,1
2016-11-12,Liechtenstein,Italy,0.0,4.0,FIFA World Cup qualification,2016,0
2016-11-12,New Zealand,New Caledonia,2.0,0.0,FIFA World Cup qualification,2016,1
2016-11-12,Nigeria,Algeria,3.0,1.0,FIFA World Cup qualification,2016,1
2016-11-12,Spain,North Macedonia,4.0,0.0,FIFA World Cup qualification,2016,1
2016-11-12,Turkey,Kosovo,2.0,0.0,FIFA World Cup qualification,2016,1
2016-11-12,Uganda,Congo,1.0,0.0,FIFA World Cup qualification,2016,1
2016-11-12,Ukraine,Finland,1.0,0.0,FIFA World Cup qualification,2016,1
2016-11-13,Belgium,Estonia,8.0,1.0,FIFA World Cup qualification,2016,1
2016-11-13,Bulgaria,Belarus,1.0,0.0,FIFA World Cup qualification,2016,1
2016-11-13,Cyprus,Gibraltar,3.0,1.0,FIFA World Cup qualification,2016,1
2016-11-13,Egypt,Ghana,2.0,0.0,FIFA World Cup qualification,2016,1
2016-11-13,Guinea,DR Congo,1.0,2.0,FIFA World Cup qualification,2016,0
2016-11-13,Luxembourg,Netherlands,1.0,3.0,FIFA World Cup qualification,2016,0
2016-11-13,Portugal,Latvia,4.0,1.0,FIFA World Cup qualification,2016,1
2016-11-13,Switzerland,Faroe Islands,2.0,0.0,FIFA World Cup qualification,2016,1
2016-11-15,Argentina,Colombia,3.0,0.0,FIFA World Cup qualification,2016,1
2016-11-15,Bolivia,Paraguay,1.0,0.0,FIFA World Cup qualification,2016,1
2016-11-15,Chile,Uruguay,3.0,1.0,FIFA World Cup qualification,2016,1
2016-11-15,Costa Rica,United States,4.0,0.0,FIFA World Cup qualification,2016,1
2016-11-15,Ecuador,Venezuela,3.0,0.0,FIFA World Cup qualification,2016,1
2016-11-15,Honduras,Trinidad and Tobago,3.0,1.0,FIFA World Cup qualification,2016,1
2016-11-15,Japan,Saudi Arabia,2.0,1.0,FIFA World Cup qualification,2016,1
2016-11-15,South Korea,Uzbekistan,2.0,1.0,FIFA World Cup qualification,2016,1
2016-11-15,Peru,Brazil,0.0,2.0,FIFA World Cup qualification,2016,0
2017-03-23,Argentina,Chile,1.0,0.0,FIFA World Cup qualification,2017,1
2017-03-23,China,South Korea,1.0,0.0,FIFA World Cup qualification,2017,1
2017-03-23,Colombia,Bolivia,1.0,0.0,FIFA World Cup qualification,2017,1
2017-03-23,Paraguay,Ecuador,2.0,1.0,FIFA World Cup qualification,2017,1
2017-03-23,Qatar,Iran,0.0,1.0,FIFA World Cup qualification,2017,0
2017-03-23,Syria,Uzbekistan,1.0,0.0,FIFA World Cup qualification,2017,1
2017-03-23,Uruguay,Brazil,1.0,4.0,FIFA World Cup qualification,2017,0
2017-03-24,Austria,Moldova,2.0,0.0,FIFA World Cup qualification,2017,1
2017-03-24,Croatia,Ukraine,1.0,0.0,FIFA World Cup qualification,2017,1
2017-03-24,Georgia,Serbia,1.0,3.0,FIFA World Cup qualification,2017,0
2017-03-24,Italy,Albania,2.0,0.0,FIFA World Cup qualification,2017,1
2017-03-24,Kosovo,Iceland,1.0,2.0,FIFA World Cup qualification,2017,0
2017-03-24,Liechtenstein,North Macedonia,0.0,3.0,FIFA World Cup qualification,2017,0
2017-03-24,Mexico,Costa Rica,2.0,0.0,FIFA World Cup qualification,2017,1
2017-03-24,Spain,Israel,4.0,1.0,FIFA World Cup qualification,2017,1
2017-03-24,Trinidad and Tobago,Panama,1.0,0.0,FIFA World Cup qualification,2017,1
2017-03-24,Turkey,Finland,2.0,0.0,FIFA World Cup qualification,2017,1
2017-03-24,United States,Honduras,6.0,0.0,FIFA World Cup qualification,2017,1
2017-03-25,Bosnia and Herzegovina,Gibraltar,5.0,0.0,FIFA World Cup qualification,2017,1
2017-03-25,Bulgaria,Netherlands,2.0,0.0,FIFA World Cup qualification,2017,1
2017-03-25,Fiji,New Zealand,0.0,2.0,FIFA World Cup qualification,2017,0
2017-03-25,Luxembourg,France,1.0,3.0,FIFA World Cup qualification,2017,0
2017-03-25,Portugal,Hungary,3.0,0.0,FIFA World Cup qualification,2017,1
2017-03-25,Sweden,Belarus,4.0,0.0,FIFA World Cup qualification,2017,1
2017-03-25,Switzerland,Latvia,1.0,0.0,FIFA World Cup qualification,2017,1
2017-03-26,Armenia,Kazakhstan,2.0,0.0,FIFA World Cup qualification,2017,1
2017-03-26,Azerbaijan,Germany,1.0,4.0,FIFA World Cup qualification,2017,0
2017-03-26,England,Lithuania,2.0,0.0,FIFA World Cup qualification,2017,1
2017-03-26,Malta,Slovakia,1.0,3.0,FIFA World Cup qualification,2017,0
2017-03-26,Montenegro,Poland,1.0,2.0,FIFA World Cup qualification,2017,0
2017-03-26,Northern Ireland,Norway,2.0,0.0,FIFA World Cup qualification,2017,1
2017-03-26,Scotland,Slovenia,1.0,0.0,FIFA World Cup qualification,2017,1
2017-03-28,Bolivia,Argentina,2.0,0.0,FIFA World Cup qualification,2017,1
2017-03-28,Brazil,Paraguay,3.0,0.0,FIFA World Cup qualification,2017,1
2017-03-28,Chile,Venezuela,3.0,1.0,FIFA World Cup qualification,2017,1
2017-03-28,Ecuador,Colombia,0.0,2.0,FIFA World Cup qualification,2017,0
2017-03-28,Iran,China,1.0,0.0,FIFA World Cup qualification,2017,1
2017-03-28,South Korea,Syria,1.0,0.0,FIFA World Cup qualification,2017,1
2017-03-28,New Zealand,Fiji,2.0,0.0,FIFA World Cup qualification,2017,1
2017-03-28,Peru,Uruguay,2.0,1.0,FIFA World Cup qualification,2017,1
2017-03-28,Saudi Arabia,Iraq,1.0,0.0,FIFA World Cup qualification,2017,1
2017-03-28,Trinidad and Tobago,Mexico,0.0,1.0,FIFA World Cup qualification,2017,0
2017-03-28,Uzbekistan,Qatar,1.0,0.0,FIFA World Cup qualification,2017,1
2017-06-08,Australia,Saudi Arabia,3.0,2.0,FIFA World Cup qualification,2017,1
2017-06-08,Mexico,Honduras,3.0,0.0,FIFA World Cup qualification,2017,1
2017-06-08,United States,Trinidad and Tobago,2.0,0.0,FIFA World Cup qualification,2017,1
2017-06-09,Belarus,Bulgaria,2.0,1.0,FIFA World Cup qualification,2017,1
2017-06-09,Estonia,Belgium,0.0,2.0,FIFA World Cup qualification,2017,0
2017-06-09,Faroe Islands,Switzerland,0.0,2.0,FIFA World Cup qualification,2017,0
2017-06-09,Gibraltar,Cyprus,1.0,2.0,FIFA World Cup qualification,2017,0
2017-06-09,Latvia,Portugal,0.0,3.0,FIFA World Cup qualification,2017,0
2017-06-09,Netherlands,Luxembourg,5.0,0.0,FIFA World Cup qualification,2017,1
2017-06-09,Sweden,France,2.0,1.0,FIFA World Cup qualification,2017,1
2017-06-10,Azerbaijan,Northern Ireland,0.0,1.0,FIFA World Cup qualification,2017,0
2017-06-10,Kazakhstan,Denmark,1.0,3.0,FIFA World Cup qualification,2017,0
2017-06-10,Lithuania,Slovakia,1.0,2.0,FIFA World Cup qualification,2017,0
2017-06-10,Montenegro,Armenia,4.0,1.0,FIFA World Cup qualification,2017,1
2017-06-10,Poland,Romania,3.0,1.0,FIFA World Cup qualification,2017,1
2017-06-10,Slovenia,Malta,2.0,0.0,FIFA World Cup qualification,2017,1
2017-06-11,Finland,Ukraine,1.0,2.0,FIFA World Cup qualification,2017,0
2017-06-11,Iceland,Croatia,1.0,0.0,FIFA World Cup qualification,2017,1
2017-06-11,Israel,Albania,0.0,3.0,FIFA World Cup qualification,2017,0
2017-06-11,Italy,Liechtenstein,5.0,0.0,FIFA World Cup qualification,2017,1
2017-06-11,Kosovo,Turkey,1.0,4.0,FIFA World Cup qualification,2017,0
2017-06-11,North Macedonia,Spain,1.0,2.0,FIFA World Cup qualification,2017,0
2017-06-11,New Caledonia,Fiji,2.0,1.0,FIFA World Cup qualification,2017,1
2017-06-12,Iran,Uzbekistan,2.0,0.0,FIFA World Cup qualification,2017,1
2017-06-13,Costa Rica,Trinidad and Tobago,2.0,1.0,FIFA World Cup qualification,2017,1
2017-06-13,Qatar,South Korea,3.0,2.0,FIFA World Cup qualification,2017,1
2017-08-31,Belgium,Gibraltar,9.0,0.0,FIFA World Cup qualification,2017,1
2017-08-31,Brazil,Ecuador,2.0,0.0,FIFA World Cup qualification,2017,1
2017-08-31,Bulgaria,Sweden,3.0,2.0,FIFA World Cup qualification,2017,1
2017-08-31,Chile,Paraguay,0.0,3.0,FIFA World Cup qualification,2017,0
2017-08-31,China,Uzbekistan,1.0,0.0,FIFA World Cup qualification,2017,1
